Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual
Uruguay,Latin America and Caribbean,28,6.493899822235107,1.617422103881836,1.4445520639419556,0.4351235330104828,0.6834053993225098,0.25392407178878784,0.10176099836826324,1.9577207565307617
Slovakia,Central and Eastern Europe,29,6.468599796295166,1.7310861349105835,1.5439553260803223,0.47157514095306396,0.4944794178009033,0.022385867312550545,0.1276090145111084,2.0775585174560547
Saudi Arabia,Middle East and Northern Africa,30,6.462600231170654,1.8609226942062378,1.3704391717910767,0.3506397604942322,0.6815623044967651,0.17031432688236237,0.09315761178731918,1.9355592727661133
Estonia,Central and Eastern Europe,31,6.4552001953125,1.7984774112701416,1.5264379978179932,0.4937084913253784,0.7281054854393005,0.3721884787082672,0.15347428619861603,1.3828096389770508
Spain,Western Europe,32,6.436200141906738,1.7981053590774536,1.4913617372512817,0.5672692060470581,0.5329196453094482,0.1565551459789276,0.10105776786804199,1.7889785766601562
Italy,Western Europe,33,6.4045000076293945,1.8317288160324097,1.364630103111267,0.5590959787368774,0.43763837218284607,0.06255556643009186,0.09697206318378448,2.0519046783447266
Kosovo,Central and Eastern Europe,34,6.367599964141846,1.3744702339172363,1.2692053318023682,0.3723197281360626,0.6385247111320496,0.045100852847099304,0.27524492144584656,2.392719030380249
Chile,Latin America and Caribbean,35,6.333799839019775,1.645203709602356,1.3837307691574097,0.5114095211029053,0.5464231371879578,0.07616753876209259,0.13051360845565796,2.0403213500976562
Mexico,Latin America and Caribbean,36,6.329500198364258,1.550388216972351,1.168708324432373,0.38880425691604614,0.6315385103225708,0.11513185501098633,0.08623164147138596,2.3887288570404053
Malta,Western Europe,37,6.299900054931641,1.8413457870483398,1.4684698581695557,0.5468358397483826,0.6706803441047668,0.14341334998607635,0.20044934749603271,1.4286656379699707
Panama,Latin America and Caribbean,38,6.264500141143799,1.713736891746521,1.4018425941467285,0.47463858127593994,0.6300383806228638,0.036380667239427567,0.0648609921336174,1.9430456161499023
Poland,Central and Eastern Europe,39,6.259699821472168,1.7667744159698486,1.4744794368743896,0.4773264229297638,0.5107993483543396,0.13861407339572906,0.11982447654008865,1.7718477249145508
Nicaragua,Latin America and Caribbean,40,6.258800029754639,1.1085658073425293,1.291988730430603,0.3847053647041321,0.6597586274147034,0.21780285239219666,0.1476614624261856,2.4483234882354736
Latvia,Central and Eastern Europe,41,6.212699890136719,1.73714280128479,1.5049731731414795,0.4051622152328491,0.580150842666626,0.0707940086722374,0.10660862177610397,1.8078765869140625
Bahrain,Middle East and Northern Africa,42,6.1732001304626465,1.8825600147247314,1.2693383693695068,0.38948526978492737,0.7483083009719849,0.13780325651168823,0.19922074675559998,1.546459674835205
Guatemala,Latin America and Caribbean,43,6.150300025939941,1.287179708480835,1.188223958015442,0.30978888273239136,0.6311976909637451,0.06626451015472412,0.10570834577083588,2.5619683265686035
Kazakhstan,Central and Eastern Europe,44,6.143899917602539,1.6638872623443604,1.4906219244003296,0.38885146379470825,0.6275635957717896,0.1487179398536682,0.13617226481437683,1.688058853149414
Serbia,Central and Eastern Europe,45,6.143599987030029,1.551958441734314,1.3431038856506348,0.4238874316215515,0.6166508793830872,0.08069434762001038,0.24588437378406525,1.8814105987548828
Cyprus,Western Europe,46,6.130000114440918,1.823535442352295,1.2244642972946167,0.5795837640762329,0.4554170072078705,0.04963978752493858,0.10422416031360626,1.893101692199707
Japan,Eastern Asia,47,6.129000186920166,1.825132131576538,1.3963241577148438,0.6217486262321472,0.5560483932495117,0.20712538063526154,0.009303618222475052,1.5133357048034668
Croatia,Central and Eastern Europe,48,6.125,1.72653329372406,1.4545847177505493,0.4746306836605072,0.49966320395469666,0.002726536011323333,0.08672208338975906,1.8801097869873047
Brazil,Latin America and Caribbean,49,6.124599933624268,1.4544808864593506,1.250219464302063,0.38740670680999756,0.5584881901741028,0.1370965987443924,0.1314038187265396,2.205469846725464
El Salvador,Latin America and Caribbean,50,6.121600151062012,1.2776421308517456,1.0442631244659424,0.38327082991600037,0.7131232619285583,0.22166745364665985,0.07853514701128006,2.403146743774414
Hungary,Central and Eastern Europe,51,6.041200160980225,1.7544872760772705,1.5188888311386108,0.43513578176498413,0.5005857944488525,0.06462839245796204,0.10468287020921707,1.6627883911132812
Argentina,Latin America and Caribbean,52,6.02370023727417,1.5895475149154663,1.3881741762161255,0.42695173621177673,0.5868987441062927,0.08242520689964294,0.0884210467338562,1.8612570762634277
Honduras,Latin America and Caribbean,53,6.022500038146973,1.114858865737915,1.0716112852096558,0.34147703647613525,0.6134178042411804,0.061733901500701904,0.1886652708053589,2.630737781524658
Uzbekistan,Central and Eastern Europe,54,6.0142998695373535,1.2271769046783447,1.3474141359329224,0.37519484758377075,0.7402471899986267,0.20837432146072388,0.2595858573913574,1.8563084602355957
Malaysia,Southeastern Asia,55,6.01230001449585,1.6649701595306396,1.155066728591919,0.3850533664226532,0.6588239669799805,0.12220989912748337,0.22205737233161926,1.8040881156921387
Portugal,Western Europe,56,5.9679999351501465,1.7580631971359253,1.3555439710617065,0.5373093485832214,0.693030834197998,0.03653901442885399,0.031227661296725273,1.5563263893127441
South Korea,Eastern Asia,57,5.951099872589111,1.85275399684906,1.1879149675369263,0.6026955842971802,0.44603991508483887,0.1632450670003891,0.11163512617349625,1.586768627166748
Greece,Western Europe,58,5.9309000968933105,1.707674264907837,1.246871829032898,0.5345674753189087,0.24788780510425568,0.09731749445199966,0.007891758345067501,2.088672399520874
Mauritius,Sub-Saharan Africa,59,5.902299880981445,1.5889784097671509,1.3817156553268433,0.3356765806674957,0.5739434361457825,0.11043675243854523,0.12128746509552002,1.790236473083496
Thailand,Southeastern Asia,60,5.8429999351501465,1.5151944160461426,1.344265341758728,0.46099820733070374,0.6237058639526367,0.013393301516771317,0.2913073003292084,1.5941057205200195
Mongolia,Eastern Asia,61,5.840199947357178,1.379249095916748,1.4941073656082153,0.24439497292041779,0.42519521713256836,0.05756490305066109,0.2386225461959839,2.0010533332824707
Kyrgyzstan,Central and Eastern Europe,62,5.825300216674805,1.0612764358520508,1.4393519163131714,0.4174804985523224,0.7354274392127991,0.018120765686035156,0.23373466730117798,1.9199013710021973
Moldova,Central and Eastern Europe,63,5.819200038909912,1.424565315246582,1.301645278930664,0.37515535950660706,0.609571099281311,0.020222235471010208,0.09346220642328262,1.994591474533081
China,Eastern Asia,64,5.81790018081665,1.5103861093521118,1.2487590312957764,0.4675142765045166,0.6656950116157532,0.1445867121219635,0.11454950273036957,1.6664276123046875
Vietnam,Southeastern Asia,65,5.763299942016602,1.3485907316207886,1.2119914293289185,0.3806960880756378,0.7412129044532776,0.12194114923477173,0.13447675108909607,1.8244390487670898
Paraguay,Latin America and Caribbean,66,5.737800121307373,1.4284915924072266,1.4265047311782837,0.39152535796165466,0.6776077151298523,0.06195641681551933,0.14756092429161072,1.6041193008422852
Montenegro,Central and Eastern Europe,67,5.7221999168396,1.5371142625808716,1.3849304914474487,0.4242248237133026,0.5633713006973267,0.0606328509747982,0.17049303650856018,1.5813961029052734
Jamaica,Latin America and Caribbean,68,5.702700138092041,1.3047146797180176,1.3286206722259521,0.4106014668941498,0.5865006446838379,0.03869432210922241,0.07941938936710358,1.9541537761688232
Bolivia,Latin America and Caribbean,69,5.684299945831299,1.2401587963104248,1.1872327327728271,0.3288326859474182,0.6476932764053345,0.05966056510806084,0.10277913510799408,2.1179699897766113
Russia,Central and Eastern Europe,70,5.660699844360352,1.679553747177124,1.3825452327728271,0.3655700087547302,0.44942495226860046,0.09144564718008041,0.12014270573854446,1.5719919204711914
Bosnia and Herzegovina,Central and Eastern Europe,71,5.632500171661377,1.4665228128433228,1.3614246845245361,0.42899391055107117,0.4850519001483917,0.008274044841527939,0.24717839062213898,1.6350252628326416
Colombia,Latin America and Caribbean,72,5.63040018081665,1.4552850723266602,1.2133201360702515,0.4855212867259979,0.5623914003372192,0.06843424588441849,0.0804615467786789,1.7649869918823242
Dominican Republic,Latin America and Caribbean,73,5.568900108337402,1.5363973379135132,1.2269470691680908,0.35063061118125916,0.6232869029045105,0.19503574073314667,0.08342350274324417,1.553220272064209
Ecuador,Latin America and Caribbean,74,5.558899879455566,1.342591404914856,1.1731176376342773,0.4759995639324188,0.5596871376037598,0.06913671642541885,0.07865968346595764,1.8597559928894043
Peru,Latin America and Caribbean,75,5.525899887084961,1.3896845579147339,1.1534433364868164,0.49914878606796265,0.5492284297943115,0.02677234448492527,0.07266146689653397,1.835005760192871
Philippines,Southeastern Asia,76,5.522900104522705,1.2380532026290894,1.1078919172286987,0.2862890660762787,0.714474618434906,0.14110378921031952,0.10429764539003372,1.9308080673217773
Bulgaria,Central and Eastern Europe,77,5.466100215911865,1.6354175806045532,1.4572725296020508,0.4078706204891205,0.5574341416358948,0.012971367686986923,0.10594089329242706,1.2891979217529297
Nepal,Southern Asia,78,5.360300064086914,0.9788516759872437,1.0268685817718506,0.2810980975627899,0.5672988295555115,0.10436979681253433,0.2147323489189148,2.1870367527008057
Armenia,Central and Eastern Europe,79,5.341700077056885,1.4661458730697632,1.1339071989059448,0.442997008562088,0.5508717894554138,0.16019709408283234,0.0530974417924881,1.5344746112823486
Tajikistan,Central and Eastern Europe,80,5.329800128936768,0.971865713596344,1.2484393119812012,0.29141175746917725,0.5993067622184753,0.29188746213912964,0.10436795651912689,1.8225278854370117
Algeria,Middle East and Northern Africa,81,5.329100131988525,1.3533517122268677,1.2980681657791138,0.40921828150749207,0.25230395793914795,0.1519797146320343,0.07345454394817352,1.7906951904296875
Hong Kong S.A.R. of China,Eastern Asia,82,5.308499813079834,1.9509402513504028,1.201336145401001,0.7015898823738098,0.40679728984832764,0.38999292254447937,0.122539222240448,0.5352563858032227
Albania,Central and Eastern Europe,83,5.277299880981445,1.449203372001648,0.9512205123901367,0.4800824522972107,0.5491721034049988,0.0365266352891922,0.13271169364452362,1.678424596786499
Indonesia,Southeastern Asia,84,5.276899814605713,1.383815884590149,1.1686501502990723,0.3138144016265869,0.6633294224739075,0.038032881915569305,0.4215450584888458,1.287672519683838
South Africa,Sub-Saharan Africa,85,5.274600028991699,1.416947603225708,1.4279369115829468,0.1487330049276352,0.46367108821868896,0.01930113695561886,0.08995087444782257,1.708012580871582
Congo (Brazzaville),Sub-Saharan Africa,86,5.267099857330322,0.9211781620979309,0.6650123000144958,0.14494769275188446,0.46362507343292236,0.13602150976657867,0.134102925658226,2.8022170066833496
North Macedonia,Central and Eastern Europe,87,5.253600120544434,1.4978708028793335,1.1705783605575562,0.40788641571998596,0.5154193043708801,0.01960720308125019,0.20684754848480225,1.4354314804077148
Venezuela,Latin America and Caribbean,88,5.210599899291992,0.0,1.256657600402832,0.3411180377006531,0.36869797110557556,0.08427201211452484,0.2053084671497345,2.9545605182647705
Laos,Southeastern Asia,89,5.1107001304626465,1.2321990728378296,0.8528011441230774,0.25653761625289917,0.7148841023445129,0.16228289902210236,0.18525107204914093,1.706761360168457
Georgia,Central and Eastern Europe,90,5.109099864959717,1.477461338043213,0.9468309879302979,0.3656463027000427,0.5387157797813416,0.20069587230682373,0.0,1.5797457695007324
Guinea,Sub-Saharan Africa,91,5.071700096130371,0.8441724181175232,0.7762272357940674,0.07234486192464828,0.36870914697647095,0.10179644078016281,0.20360732078552246,2.7048754692077637
Ukraine,Central and Eastern Europe,92,5.071400165557861,1.3581942319869995,1.354416847229004,0.35475051403045654,0.5506308674812317,0.01600913517177105,0.2653694748878479,1.1720647811889648
Ivory Coast,Sub-Saharan Africa,93,5.052700042724609,1.0937527418136597,0.5835306644439697,0.1204984113574028,0.46710219979286194,0.13124768435955048,0.13794459402561188,2.5186095237731934
Gabon,Sub-Saharan Africa,94,5.0346999168396,1.4384474754333496,1.020937442779541,0.1831405758857727,0.3461649715900421,0.10226478427648544,0.0360904298722744,1.9076285362243652
Nigeria,Sub-Saharan Africa,95,4.980599880218506,1.064864993095398,1.0065486431121826,0.0915655568242073,0.4481388330459595,0.01283709891140461,0.17551828920841217,2.1811468601226807
Cameroon,Sub-Saharan Africa,96,4.973199844360352,0.9647701978683472,0.8712012767791748,0.11762183159589767,0.40538862347602844,0.05925314873456955,0.14435206353664398,2.410613536834717
Mozambique,Sub-Saharan Africa,97,4.953999996185303,0.5700973868370056,0.8853094577789307,0.0,0.6252136826515198,0.19241021573543549,0.16148334741592407,2.5194859504699707
Iraq,Middle East and Northern Africa,98,4.940899848937988,1.2809834480285645,0.9525938034057617,0.32381361722946167,0.3514840006828308,0.03783709183335304,0.13353405892848969,1.8606204986572266
Morocco,Middle East and Northern Africa,100,4.9028000831604,1.2360212802886963,0.5349344611167908,0.3370566666126251,0.5397968888282776,0.08470867574214935,0.012604890391230583,2.157698631286621
Iran,Middle East and Northern Africa,101,4.876299858093262,1.4645715951919556,1.1018677949905396,0.41060003638267517,0.2806774079799652,0.13040226697921753,0.22921785712242126,1.258958101272583
Senegal,Sub-Saharan Africa,102,4.855100154876709,0.9427269101142883,0.7273567318916321,0.230744406580925,0.5189372897148132,0.05959148705005646,0.1422114372253418,2.233576774597168
Mauritania,Sub-Saharan Africa,103,4.723899841308594,1.0989632606506348,0.7642542123794556,0.24371562898159027,0.3201403021812439,0.19465650618076324,0.12956364452838898,1.9725751876831055
Burkina Faso,Sub-Saharan Africa,104,4.637599945068359,0.7675022482872009,0.8137190341949463,0.10710924863815308,0.4189414381980896,0.11297206580638885,0.18760032951831818,2.229743242263794
Namibia,Sub-Saharan Africa,105,4.630799770355225,1.2889835834503174,1.125555157661438,0.1449827253818512,0.38303688168525696,0.07070063799619675,0.06905322521924973,1.5485124588012695
Turkiye,Middle East and Northern Africa,106,4.613500118255615,1.714365839958191,1.1479283571243286,0.4668031334877014,0.12466537207365036,0.09611735492944717,0.09510792791843414,0.9685473442077637
Ghana,Sub-Saharan Africa,107,4.605000019073486,1.1006957292556763,0.7561179399490356,0.19706325232982635,0.5259996056556702,0.03477870300412178,0.2111475020647049,1.7792224884033203
Pakistan,Southern Asia,108,4.5553998947143555,1.0808181762695312,0.6567456722259521,0.15754808485507965,0.5110501050949097,0.1020449548959732,0.14062462747097015,1.9065701961517334
Niger,Sub-Saharan Africa,109,4.501299858093262,0.5610174536705017,0.6282872557640076,0.13677246868610382,0.5404208898544312,0.1400602012872696,0.1537584811449051,2.3410146236419678
Tunisia,Middle East and Northern Africa,110,4.496699810028076,1.3330357074737549,0.9811620116233826,0.4215024709701538,0.2592920660972595,0.01601003110408783,0.022359324619174004,1.4633100032806396
Kenya,Sub-Saharan Africa,111,4.486599922180176,1.0513869524002075,0.8807329535484314,0.18986286222934723,0.41777968406677246,0.05491529777646065,0.29101863503456116,1.6008830070495605
Sri Lanka,Southern Asia,112,4.4415998458862305,1.4217795133590698,1.2241677045822144,0.4255845248699188,0.5388301610946655,0.08638095110654831,0.12034110724925995,0.6245477199554443
Uganda,Sub-Saharan Africa,113,4.432499885559082,0.7850960493087769,1.1435365676879883,0.20114894211292267,0.4253447353839874,0.051481470465660095,0.19745603203773499,1.628458023071289
Chad,Sub-Saharan Africa,114,4.396599769592285,0.6220396757125854,0.9616597890853882,0.04345265030860901,0.39268815517425537,0.08765486627817154,0.2550949156284332,2.0340559482574463
Cambodia,Southeastern Asia,115,4.393499851226807,1.02503502368927,1.023516058921814,0.28253212571144104,0.767534077167511,0.0514887273311615,0.17576763033866882,1.0675981044769287
Benin,Sub-Saharan Africa,116,4.373700141906738,0.9240769147872925,0.241819828748703,0.12437799572944641,0.4813438951969147,0.2531726062297821,0.11361587792634964,2.235269069671631
Myanmar,Southeastern Asia,117,4.372499942779541,1.0319167375564575,1.1250338554382324,0.26859521865844727,0.45976001024246216,0.19385148584842682,0.4000890254974365,0.8932301998138428
Bangladesh,Southern Asia,118,4.282100200653076,1.1326640844345093,0.5131068229675293,0.354702889919281,0.6166136264801025,0.16538919508457184,0.1391410231590271,1.3605048656463623
Gambia,Sub-Saharan Africa,119,4.279399871826172,0.7607241868972778,0.613659143447876,0.17355553805828094,0.285875141620636,0.033252350986003876,0.33184361457824707,2.080531358718872
Mali,Sub-Saharan Africa,120,4.197800159454346,0.7633607387542725,0.6369125247001648,0.10551837831735611,0.44072335958480835,0.05949722230434418,0.1212945505976677,2.0704944133758545
Egypt,Middle East and Northern Africa,121,4.170499801635742,1.377242088317871,0.9719079732894897,0.3262195885181427,0.46679794788360596,0.24986493587493896,0.03829358145594597,0.7401983737945557
Togo,Sub-Saharan Africa,122,4.137400150299072,0.7698516249656677,0.6416472792625427,0.1612667590379715,0.3669990599155426,0.1355752795934677,0.1493128091096878,1.9126982688903809
Jordan,Middle East and Northern Africa,123,4.119800090789795,1.292441964149475,0.9797879457473755,0.43784815073013306,0.5169684290885925,0.17325633764266968,0.05601091682910919,0.6634490489959717
Ethiopia,Sub-Saharan Africa,124,4.09060001373291,0.7933301329612732,1.114328145980835,0.2497992068529129,0.4506298005580902,0.10059135407209396,0.28307774662971497,1.0988726615905762
Liberia,Sub-Saharan Africa,125,4.042300224304199,0.6276428699493408,0.6442357301712036,0.14085951447486877,0.4705756604671478,0.07093775272369385,0.21923191845417023,1.868776798248291
India,Southern Asia,126,4.035799980163574,1.1592427492141724,0.6741873025894165,0.2519409656524658,0.6854270696640015,0.11138423532247543,0.1749284863471985,0.9786405563354492
Madagascar,Sub-Saharan Africa,127,4.019100189208984,0.6324694752693176,0.779421865940094,0.17764247953891754,0.18663491308689117,0.13413265347480774,0.17690710723400116,1.9319255352020264
Zambia,Sub-Saharan Africa,128,3.9821999073028564,0.9135203957557678,0.8896535038948059,0.09541583061218262,0.544572651386261,0.07988719642162323,0.18922153115272522,1.2699575424194336
Tanzania,Sub-Saharan Africa,129,3.6937999725341797,0.8358948826789856,0.786942183971405,0.21446597576141357,0.6071901917457581,0.26875507831573486,0.23407748341560364,0.7465043067932129
Comoros,Sub-Saharan Africa,130,3.5452001094818115,0.9137858152389526,0.3268284797668457,0.21510665118694305,0.11741076409816742,0.14475125074386597,0.1287686973810196,1.6985520124435425
Malawi,Sub-Saharan Africa,131,3.4951999187469482,0.6365268230438232,0.47856953740119934,0.1892317533493042,0.49023157358169556,0.12902875244617462,0.13921768963336945,1.4324421882629395
Botswana,Sub-Saharan Africa,132,3.43530011177063,1.4713940620422363,1.040647029876709,0.087047278881073,0.47986912727355957,0.07069367915391922,0.02127719298005104,0.2643465995788574
Congo (Kinshasa),Sub-Saharan Africa,133,3.207200050354004,0.530779242515564,0.7837467789649963,0.10475765913724899,0.3754723072052002,0.06828712671995163,0.18257318437099457,1.1615803241729736
Zimbabwe,Sub-Saharan Africa,134,3.2035000324249268,0.7582786083221436,0.8805129528045654,0.06865278631448746,0.362508088350296,0.11711476743221283,0.11162655055522919,0.9048557281494141
Sierra Leone,Sub-Saharan Africa,135,3.1375999450683594,0.6696986556053162,0.5403425097465515,0.09181147813796997,0.37090742588043213,0.051076825708150864,0.19273065030574799,1.2210063934326172
Lebanon,Middle East and Northern Africa,136,2.392199993133545,1.4169986248016357,0.47593557834625244,0.39830833673477173,0.12277092039585114,0.027207810431718826,0.0608237087726593,-0.10979843139648438
Afghanistan,Southern Asia,137,1.8589999675750732,0.6445997953414917,0.0,0.08670428395271301,0.0,0.058644093573093414,0.09296496212482452,0.976064920425415
